0	401	1	35,600.00	2,966.66	230	0	0	PK	01	023	023	023	169	169	1.00	99	1.00	1.00	2,369,100.00
0	980	1	35,600.00	5,933.33	230	0	0	PK	01	023	023	023	169	169	2.00	99	2.00	2.00	0.00
0	980	ANTIVI016	11,540.00	53.33	450			VO	01	399	399	399	169	169	0.12	ANTIVIRUS16	30.00	30.00	366.67
0	329	1	35,600.00	5,933.33	230	0	0	PK	01	023	023	023	169	169	2.00	99	2.00	2.00	30.00
0	401	1	8,670.00	481.67	120			PK	01	386	386	386	169	169	0.50	99	0.50	0.50	969,617.50
0	401	1	2,345.00	413.82	140000			PK	01	169	169	169	169	169	3.00	99	3.00	3.00	4,473,176.47
0	0	ANTIVI016	11,540.00	17.78	450			VO	01	399	399	399	169	169	0.04	ANTIVIRUS16	10.00	10.00	122.22
0	980	ANTIVI016	11,540.00	17.78	450			VO	01	399	399	399	169	169	0.04	ANTIVIRUS16	10.00	10.00	122.22
0	0	HDQUAN3G	11,540.00	763.20	450			CF	01	399	399	399	169	169	1.65	HARDQUA3GB	20.00	20.00	2,853.60
0	980	HDQUAN3G	11,540.00	763.20	450			CF	01	399	399	399	169	169	1.65	HARDQUA3GB	20.00	20.00	2,853.60
0	0	MOUSEGEN	35,550.00	1,500.00	120	0	0	VQ	01	023	023	023	169	169	0.68	MOUSEOPTGEN	50.00	50.00	2,000.00
0	980	MOUSEGEN	35,550.00	1,500.00	120	0	0	VQ	01	023	023	023	169	169	0.68	MOUSEOPTGEN	50.00	50.00	2,000.00
0	105	AL99	11,540.00	2,280.98	450			0	01	399	399	399	169	169	4.94	AL99	80.00	80.00	4,975.82
0	105	1	35,600.00	35,600.00	230	0	0	PK	01	023	023	023	169	169	12.00	99	12.00	12.00	35,460.00
0	105	MOUSEGEN	35,550.00	15,000.00	120	0	0	VQ	01	023	023	023	169	169	6.75	MOUSEOPTGEN	500.00	500.00	20,000.00
0	105	HDQUAN3G	35,550.00	20,550.00	120	0	0	RL	01	023	023	023	169	169	9.25	HARDQUA3GB	120.00	120.00	47,400.00
0	105	1	9,520.00	9,520.00	45			PK	04	215	215	215	169	169	9.00	99	9.00	9.00	8,790.00
0	401	1	2,345.00	275.88	140000			PK	01	169	169	169	169	169	2.00	99	2.00	2.00	2,982,117.65
0	105	ANTIVI016	11,540.00	800.00	450			VO	01	399	399	399	169	169	1.73	ANTIVIRUS16	450.00	450.00	5,500.00
0	105	LED2016	11,540.00	1,200.00	450			RL	01	399	399	399	169	169	2.60	LEDS2016	3,600.00	3,600.00	4,500.00
0	105	HDQUAN3G	11,540.00	9,540.00	450			CF	01	399	399	399	169	169	20.67	HARDQUA3GB	250.00	250.00	35,670.00
0	105	215/70R15C	37,800.00	27,800.00	340			TO	04	215	215	215	169	169	4.41	215/70R15C	120.00	120.00	15,670.00
0	105	1	2,345.00	2,345.00	140000			PK	01	169	169	169	169	169	17.00	99	17.00	17.00	25,348,000.00
0	980	1	8,670.00	1,926.67	120			PK	01	386	386	386	169	169	2.00	99	2.00	2.00	0.00
0	329	1	8,670.00	1,926.67	120			PK	01	386	386	386	169	169	2.00	99	2.00	2.00	20.00
0	105	1	8,670.00	8,670.00	120			PK	01	386	386	386	169	169	9.00	99	9.00	9.00	4,560.00
0	980	3215919950	40.00	40.00	10	0	0	PK	04	399	399	399	169	169	4.00	321519	4.00	4.00	0.00
0	329	3215919950	40.00	40.00	10	0	0	PK	04	399	399	399	169	169	4.00	321519	4.00	4.00	5.00
0	980	3506822	50.00	50.00	50	0	0	PK	04	399	399	399	169	169	5.00	350601	5.00	5.00	0.00
0	329	3506822	50.00	50.00	50	0	0	PK	04	399	399	399	169	169	5.00	350601	5.00	5.00	20.00
0	980	321601	120.00	2.00	30	0	0	PK	04	399	399	399	169	169	0.20	321601	2.00	2.00	0.00
0	105	321601	120.00	2.00	30	0	0	PK	04	399	399	399	169	169	0.20	321601	2.00	2.00	20.00
0	329	321601	120.00	2.00	30	0	0	PK	04	399	399	399	169	169	0.20	321601	2.00	2.00	2.00
0	980	3215922000	120.00	1.00	30	0	0	PK	04	399	399	399	169	169	0.10	312301	1.00	1.00	0.00
0	329	3215922000	120.00	1.00	30	0	0	PK	04	399	399	399	169	169	0.10	312301	1.00	1.00	1.00
